0.271789 0.606580
0.629084 0.387640
0.958194 0.521107
0.071292 0.346085
0.691156 0.913136
0.041763 0.161066
0.566096 0.166945
0.650513 0.525914
0.595207 0.613803
0.097387 0.878841
0.615307 0.657659
0.829799 0.464756
0.204197 0.553600
0.317383 0.472342
0.178060 0.658926
0.356435 0.051114
0.243413 0.579239
0.583608 0.006342
0.159362 0.265728
0.926198 0.494144
0.329380 0.784872
0.045442 0.094684
0.086548 0.178065
0.439603 0.228384
0.062189 0.556233
0.765232 0.998155
0.935039 0.333256
0.107826 0.190122
0.546589 0.292092
0.387228 0.345952
0.837941 0.998765
0.818448 0.531810
0.314516 0.931919
0.365181 0.672152
0.777160 0.579438
0.421186 0.090943
0.871697 0.668668
0.533739 0.208592
0.603668 0.643058
0.843762 0.179786
0.341004 0.475589
0.058827 0.625558
0.984598 0.918137
0.198065 0.512384
0.925199 0.325970
0.052139 0.661702
0.124811 0.267841
0.286768 0.335235
0.161731 0.234720
0.384911 0.834584
0.360590 0.893950
0.170552 0.078051
0.192251 0.500691
0.486138 0.673246
0.973129 0.274775
0.706092 0.090998
0.519482 0.778658
0.160371 0.164227
0.819457 0.590924
0.214966 0.284840
0.974120 0.859851
0.710271 0.352426
0.628474 0.642828
0.693642 0.740369
0.864405 0.289954
0.899067 0.288218
0.059731 0.513939
0.224691 0.603553
0.531034 0.203471
0.538075 0.762222
0.872629 0.483490
0.499398 0.832787
0.780060 0.003365
0.734427 0.519139
0.803686 0.942743
0.611912 0.614669
0.916440 0.764890
0.084188 0.892066
0.999533 0.318625
0.535101 0.514692
0.350886 0.492498
0.345986 0.048678
0.103279 0.258640
0.938264 0.679276
0.002674 0.608751
0.380344 0.290697
0.341931 0.580999
0.256855 0.655529
0.971070 0.304125
0.389838 0.098056
0.212492 0.743838
0.174381 0.645155
0.198028 0.626632
0.745273 0.859151
0.614420 0.837452
0.926627 0.258911
0.094817 0.440143
0.932993 0.478604
0.526087 0.353450
0.088358 0.088018
0.355230 0.630341
0.408518 0.303924
0.572902 0.234726
0.752666 0.658939
0.428035 0.187195
0.391639 0.062495
0.084758 0.960160
0.263111 0.587914
0.371325 0.042864
0.888142 0.750277
0.490445 0.667958
0.908814 0.001681
0.061420 0.793947
0.473311 0.663635
0.146702 0.571531
0.242653 0.540772
0.978972 0.686968
0.622360 0.015708
0.949551 0.171820
0.932732 0.511798
0.044950 0.496021
0.622970 0.828709
0.325581 0.019980
0.307265 0.005122
0.229132 0.171465
0.355060 0.043577
0.450827 0.034319
0.003034 0.044339
0.903786 0.388585
0.472978 0.038382
0.794906 0.625407
0.377585 0.083954
0.165177 0.375126
0.775241 0.996883
0.338067 0.133257
0.595315 0.421679
0.595575 0.646596
0.796994 0.818659
0.058812 0.330481
0.547594 0.341742
0.188398 0.528258
0.910353 0.512204
0.539736 0.995339
0.017101 0.055625
0.409167 0.592705
0.467761 0.262402
0.789254 0.808574
0.746511 0.756627
0.614917 0.391931
0.773546 0.613788
0.626862 0.077944
0.321697 0.354671
0.304726 0.112809
0.918810 0.460996
0.229595 0.044365
0.029600 0.707747
0.924012 0.034864
0.764822 0.787804
0.687334 0.773552
0.100937 0.416411
0.195263 0.919273
0.610066 0.346181
0.664614 0.887091
0.997873 0.497733
0.197845 0.707970
0.326096 0.716745
0.516606 0.636821
0.656851 0.505110
0.669559 0.161794
0.997363 0.442033
0.456907 0.076455
0.846705 0.910351
0.252591 0.316551
0.350161 0.173993
0.624810 0.334328
0.052230 0.814428
0.656510 0.885930
0.505858 0.027105
0.149705 0.241192
0.543358 0.303313
0.960985 0.990154
0.843560 0.578534
0.560269 0.816959
0.540101 0.015303
0.530863 0.839285
0.007363 0.206723
0.136094 0.370293
0.633407 0.736232
0.266266 0.250085
0.343365 0.709835
0.049423 0.214965
0.872105 0.088989
0.160371 0.125343
0.301571 0.395439
0.394638 0.256880
0.176070 0.633739
0.387526 0.274569
0.587865 0.082871
0.453158 0.955664
0.985787 0.945253
0.394347 0.204967
0.101197 0.709638
0.791413 0.414743
0.308452 0.483760
0.716475 0.761583
0.941150 0.483315
0.039539 0.603802
0.570784 0.325722
0.493626 0.745550
0.021023 0.770304
0.448450 0.967531
0.938687 0.070939
0.905603 0.889326
0.071615 0.162882
0.572956 0.924577
0.013929 0.492391
0.001932 0.817825
0.070844 0.415941
0.678571 0.010596
0.067993 0.745226
0.647752 0.874365
0.384361 0.194822
0.719669 0.669311
0.223252 0.201289
0.558656 0.940323
0.152330 0.825651
0.986650 0.945497
0.241628 0.225619
0.647093 0.627416
0.707504 0.489583
0.769764 0.583780
0.830892 0.461296
0.153034 0.471500
0.059785 0.552366
0.637262 0.287164
0.628756 0.439062
0.281513 0.006804
0.732392 0.970618
0.175512 0.139204
0.274917 0.578119
0.319737 0.849509
0.484820 0.966240
0.288753 0.443707
0.231216 0.894497
0.456400 0.169559
0.707728 0.410355
0.406137 0.485890
0.260048 0.983425
0.775861 0.179636
0.524925 0.608193
0.193708 0.968890
0.721203 0.092076
0.149846 0.520181
0.887597 0.426320
0.618989 0.129532
0.097283 0.349130
0.999329 0.669387
0.195950 0.953616
0.465823 0.787264
0.407845 0.467526
0.149245 0.757056
0.233401 0.137419
0.647123 0.830168
0.422441 0.486840
0.248696 0.411234
0.448498 0.086226
0.913196 0.891944
0.832698 0.371672
0.479303 0.516530
0.869703 0.980374
0.803286 0.223789
0.793602 0.532458
0.524361 0.013018
0.188214 0.782086
0.938007 0.015055
0.494139 0.585118
0.021455 0.114640
0.793969 0.186315
0.000306 0.666615
0.667453 0.915935
0.971188 0.576005
0.799989 0.503769
0.002620 0.770827
0.200669 0.868079
0.824685 0.886497
0.340226 0.417532
0.687891 0.802011
0.254548 0.616185
0.222526 0.520599
0.676063 0.804693
0.162079 0.771346
0.553122 0.045375
0.607755 0.623330
0.896622 0.064378
0.105838 0.350078
0.753466 0.201157
0.185643 0.759716
0.248042 0.643601
0.163018 0.214969
0.055775 0.126578
0.952835 0.607186
0.376886 0.702332
0.353635 0.619880
0.463878 0.153060
0.768562 0.719809
0.022815 0.109198
0.608975 0.447385
0.356375 0.961314
0.690551 0.743280
0.945710 0.209214
0.776485 0.244348
0.278525 0.978742
0.048308 0.709549
0.122379 0.054953
0.692111 0.995338
0.115063 0.929727
0.976423 0.290013
0.498018 0.042566
0.167727 0.637822
0.054093 0.605232
0.380551 0.136167
0.827571 0.144049
0.991336 0.573006
0.002208 0.168093
0.558725 0.686631
0.392158 0.177176
0.287664 0.676263
0.361005 0.560433
0.950667 0.069447
0.625709 0.804489
0.836842 0.561034
0.325143 0.829591
0.737738 0.978558
0.936988 0.202766
0.198799 0.100113
0.112106 0.438972
0.266199 0.653379
0.262130 0.594364
0.741044 0.458227
0.783817 0.880236
0.516421 0.340365
0.132877 0.081840
0.917479 0.139812
0.570272 0.153211
0.090724 0.865468
0.295646 0.477274
0.395918 0.805893
0.855342 0.929962
0.442476 0.196415
0.166606 0.067677
0.881941 0.863976
0.234905 0.469403
0.319130 0.123693
0.657899 0.507905
0.736762 0.084853
0.307454 0.598864
0.641834 0.439151
0.160181 0.282487
0.736765 0.750230
0.107351 0.329020
0.294295 0.241135
0.716623 0.427760
0.572345 0.085091
0.340875 0.918594
0.543530 0.245046
0.673544 0.455729
0.933738 0.978689
0.835215 0.455223
0.065174 0.228246
0.342813 0.671054
0.281475 0.248079
0.860585 0.268917
0.796000 0.988204
0.461199 0.322572
0.649121 0.948107
0.235586 0.744496
0.086296 0.442789
0.481802 0.280755
0.075968 0.481743
0.376002 0.349422
0.874775 0.751628
0.982742 0.182522
0.517317 0.514678
0.697166 0.943434
0.858658 0.587421
0.728243 0.234791
0.330024 0.948091
0.030060 0.686384
0.881585 0.936130
0.167291 0.118204
0.680956 0.453486
0.961307 0.110688
0.012034 0.054941
0.404994 0.682404
0.476012 0.323503
0.257202 0.174793
0.034866 0.466910
0.931831 0.374296
0.657377 0.642625
0.781953 0.364068
0.328689 0.121194
0.645915 0.590670
0.966652 0.031665
0.570273 0.155527
0.351675 0.097782
0.953459 0.396623
0.521523 0.469963
0.964490 0.412793
0.208493 0.485623
0.982568 0.301164
0.803619 0.949171
0.976326 0.527692
0.021016 0.313061
0.195541 0.031410
0.905234 0.962568
0.283502 0.374913
0.075451 0.659488
0.934822 0.496794
0.132538 0.083772
0.521327 0.396110
0.968562 0.327108
0.687766 0.384679
0.312959 0.138791
0.779428 0.379874
0.225627 0.701736
0.105367 0.078780
0.404391 0.725290
0.463770 0.753968
0.112793 0.681524
0.060117 0.841819
0.253859 0.083002
0.934135 0.456242
0.616487 0.802525
0.278136 0.453795
0.603335 0.569178
0.577199 0.700622
0.812535 0.940007
0.330743 0.747300
0.690327 0.242983
0.225387 0.204591
0.097643 0.214409
0.020623 0.731263
0.040920 0.312747
0.081634 0.694558
0.005906 0.980863
0.447735 0.244549
0.302914 0.449980
0.560232 0.755535
0.582995 0.031176
0.290125 0.330808
0.216715 0.224044
0.703905 0.341508
0.540671 0.387175
0.084811 0.775979
0.071651 0.161409
0.087278 0.512928
0.664297 0.314343
0.543870 0.499866
0.245340 0.183381
0.366888 0.217720
0.195996 0.434622
0.190911 0.743176
0.673794 0.426216
0.887896 0.182210
0.166110 0.067311
0.853068 0.241447
0.349904 0.697531
0.007659 0.228391
0.895620 0.176962
0.793689 0.827244
0.197957 0.072901
0.046314 0.583919
0.142178 0.557168
0.520858 0.152059
0.921853 0.386574
0.024536 0.001252
0.612421 0.129168
0.556921 0.469300
0.674667 0.620186
0.598619 0.752348
0.813198 0.484156
0.704166 0.669784
0.647220 0.443399
0.853044 0.815304
0.464397 0.048219
0.591811 0.011136
0.923313 0.410354
0.860677 0.819371
0.946002 0.498792
0.539467 0.232510
0.199279 0.565863
0.170777 0.564724
0.502049 0.311550
0.022211 0.996023
0.215510 0.465230
0.634942 0.183416
0.174143 0.566640
0.272456 0.846323
0.997614 0.861610
0.231171 0.257911
0.687171 0.393154
0.803740 0.129686
0.254865 0.564827
0.796185 0.463597
0.759893 0.680751
0.891621 0.564055
0.533587 0.225537
0.826176 0.551702
0.563047 0.937346
0.296813 0.401424
0.973150 0.048650
0.756122 0.739002
0.297637 0.421747
0.765728 0.373980
0.762211 0.689927
0.377845 0.820736
0.116052 0.930179
0.093579 0.865393
0.642880 0.839645
0.306951 0.573138
0.858681 0.865567
0.785204 0.998680
0.060439 0.247235
0.658820 0.261977
0.328666 0.468516
0.598758 0.582039
0.806301 0.190818
0.343795 0.323532
0.077467 0.338870
0.507437 0.104055
0.251845 0.645521
0.641729 0.534391
0.923883 0.626764
0.864390 0.219696
0.520782 0.654499
0.966050 0.236489
0.679187 0.522091
0.805971 0.418496
0.197726 0.656555
0.977488 0.433787
0.801036 0.921255
0.178490 0.816332
0.420609 0.774272
0.457641 0.827003
0.948808 0.400158
0.523618 0.262212
0.454599 0.316565
0.602509 0.102801
0.663025 0.872291
0.907605 0.201457
0.095193 0.999551
0.646182 0.043830
0.641509 0.560860
0.629465 0.986714
0.498111 0.639650
0.974813 0.276049
0.334949 0.163841
0.093282 0.578179
0.283681 0.322822
0.141047 0.719709
0.834509 0.340874
0.379798 0.824454
0.013348 0.303843
0.439054 0.060428
0.274150 0.900899
0.302439 0.765431
0.385970 0.139532
0.950338 0.806748
0.220318 0.319448
0.982927 0.648623
0.751562 0.809833
0.220445 0.750581
0.771654 0.464490
0.231647 0.600338
0.790134 0.830646
0.976771 0.896962
0.341381 0.659741
0.267914 0.143102
0.453292 0.612345
0.547587 0.179505
0.345029 0.464342
0.565308 0.000749
0.516247 0.567846
0.892459 0.527966
0.266140 0.797817
0.857215 0.882568
0.337897 0.724173
0.404215 0.104332
0.822640 0.289206
0.587754 0.187927
0.676627 0.841398
0.892607 0.773827
0.206491 0.979297
0.343223 0.822766
0.659499 0.292873
0.409841 0.127254
0.619319 0.754838
0.049238 0.569388
0.252471 0.210669
0.828109 0.621070
0.576652 0.143667
0.968715 0.700923
0.829321 0.650106
0.329303 0.651607
0.703431 0.349633
0.785843 0.781903
0.686906 0.777304
0.217051 0.629842
0.993444 0.656243
0.311217 0.846329
0.604444 0.333644
0.711229 0.373117
0.755355 0.577919
0.593285 0.394653
0.794443 0.881054
0.635128 0.380232
0.717965 0.387790
0.471256 0.901070
0.842962 0.582027
0.155397 0.806293
0.017370 0.900905
0.854636 0.772538
0.486838 0.518267
0.984957 0.203746
0.038680 0.641798
0.264540 0.950918
0.325547 0.801884
0.709008 0.345984
0.334939 0.775286
0.421943 0.599650
0.815357 0.983030
0.144305 0.699941
0.095915 0.429420
0.918024 0.566375
0.143416 0.507897
0.891860 0.364087
0.889411 0.289501
0.251755 0.562893
0.829451 0.230968
0.493213 0.538210
0.647755 0.592051
0.769898 0.253881
0.152712 0.235437
0.850437 0.841415
0.122124 0.897656
0.294561 0.695766
0.751836 0.465703
0.820038 0.044728
0.277354 0.271585
0.473474 0.817166
0.995281 0.925843
0.140893 0.034720
0.349908 0.751093
0.138131 0.882297
0.969976 0.447966
0.106394 0.074555
0.541639 0.228309
0.204977 0.128768
0.185865 0.284364
0.640950 0.678870
0.572009 0.127621
0.904760 0.021141
0.343977 0.027362
0.691000 0.668891
0.561437 0.506461
0.375248 0.811705
0.765697 0.610759
0.090700 0.224188
0.968403 0.458400
0.902425 0.349823
0.330884 0.396800
0.312435 0.997488
0.552995 0.947449
0.345352 0.331301
0.022498 0.602545
0.762312 0.608936
0.589527 0.452489
0.529841 0.429149
0.425385 0.569573
0.530800 0.086223
0.800912 0.050718
0.646087 0.997171
0.776888 0.630910
0.758650 0.066973
0.737415 0.819038
0.935433 0.287764
0.416924 0.579094
0.028286 0.829821
0.572476 0.682275
0.201407 0.375357
0.735200 0.989278
0.440788 0.470551
0.538232 0.087146
0.930203 0.226872
0.963214 0.901289
0.288649 0.789738
0.473408 0.130876
0.055745 0.610631
0.408698 0.614531
0.484444 0.708276
0.206229 0.023372
0.654510 0.785110
0.980164 0.599652
0.155586 0.277201
0.745012 0.011861
0.105245 0.158941
0.099204 0.780885
0.065305 0.598230
0.499089 0.146900
0.498756 0.363577
0.348206 0.692946
0.770025 0.221400
0.002727 0.518655
0.332902 0.430021
0.451131 0.266428
0.673276 0.836237
0.864688 0.842368
0.777976 0.011024
0.435030 0.245568
0.386318 0.322839
0.916095 0.521912
0.047603 0.840160
0.069921 0.492309
0.055617 0.479296
0.779262 0.570339
0.660335 0.869193
0.934728 0.680566
0.567337 0.991845
0.330127 0.016328
0.627080 0.775119
0.706891 0.134584
0.789001 0.464166
0.776976 0.675445
0.849534 0.778319
0.523342 0.815317
0.258480 0.572230
0.328076 0.415106
0.264766 0.963207
0.510481 0.708720
0.980468 0.661104
0.670905 0.292174
0.521115 0.542786
0.830816 0.119858
0.240586 0.350112
0.735619 0.192071
0.220556 0.758522
0.843918 0.626754
0.597294 0.962768
0.465414 0.848324
0.012684 0.356937
0.229359 0.697868
0.461746 0.847886
0.566446 0.371453
0.075481 0.834332
0.169272 0.227112
0.925757 0.908266
0.459952 0.666101
0.768025 0.891041
0.938209 0.490320
0.748032 0.903365
0.909249 0.365315
0.490278 0.786626
0.497932 0.277074
0.658818 0.342369
0.044245 0.160884
0.035135 0.537420
0.944811 0.201777
0.393127 0.034058
0.756129 0.658644
0.967873 0.147817
0.907478 0.447908
0.112701 0.609878
0.684902 0.137643
0.818158 0.316729
0.242391 0.449344
0.126858 0.586624
0.272392 0.842096
0.119774 0.310598
0.624967 0.262655
0.072387 0.785145
0.603422 0.685010
0.583223 0.944391
0.883944 0.634291
0.962642 0.171466
0.007771 0.492400
0.936357 0.861959
0.176620 0.016562
0.766002 0.436751
0.645610 0.167008
0.218193 0.557192
0.352628 0.036311
0.423833 0.882491
0.549038 0.400411
0.561072 0.827356
0.103915 0.170190
0.468129 0.427345
0.842400 0.812443
0.746319 0.600030
0.748557 0.630452
0.648977 0.802023
0.114030 0.646829
0.068550 0.325042
0.746092 0.715157
0.232007 0.248631
0.162079 0.401939
0.293801 0.372818
0.292009 0.126696
0.875976 0.290873
0.587083 0.025565
0.746612 0.130544
0.589059 0.012554
0.250652 0.391520
0.953925 0.552639
0.811249 0.737549
0.643037 0.732196
0.805151 0.563563
0.495862 0.314773
0.382192 0.651312
0.680704 0.604008
0.346874 0.251431
0.583245 0.100561
0.049064 0.485513
0.537484 0.136171
0.341220 0.048710
0.429615 0.895525
0.051158 0.811508
0.612618 0.495405
0.092206 0.068750
0.757821 0.080611
0.286706 0.864669
0.239407 0.217456
0.214177 0.034566
0.398813 0.218160
0.912051 0.346961
0.568219 0.413266
0.054737 0.404452
0.045767 0.804242
0.315887 0.767182
0.309904 0.974705
0.979078 0.099707
0.636209 0.616270
0.503714 0.010274
0.937284 0.533785
0.675849 0.650869
0.084781 0.534788
0.177661 0.077099
0.192355 0.179260
0.894732 0.828888
0.339304 0.968358
0.046845 0.186093
0.996890 0.184517
0.275868 0.077618
0.982816 0.260435
0.153415 0.678204
0.114058 0.250664
0.181304 0.314050
0.854210 0.707143
0.249438 0.416524
0.158758 0.018725
0.688609 0.912690
0.410152 0.064862
0.509782 0.622009
0.804282 0.854839
0.156816 0.940483
0.800927 0.676525
0.116151 0.336711
0.283003 0.162384
0.024842 0.958692
0.882868 0.595534
0.497442 0.955911
0.528715 0.724916
0.752560 0.958143
0.640024 0.336205
0.261557 0.520572
0.558294 0.833842
0.064650 0.244238
0.737731 0.129645
0.103844 0.711507
0.940333 0.204723
0.907417 0.338133
0.180727 0.813961
0.227321 0.736686
0.448414 0.936130
0.778703 0.210511
0.298486 0.737727
0.059828 0.553059
0.246660 0.014930
0.341078 0.414329
0.530410 0.305583
0.303276 0.114341
0.205234 0.121941
0.478435 0.932968
0.733549 0.044911
0.600148 0.586120
0.193443 0.741845
0.206177 0.810173
0.985496 0.322459
0.352398 0.719736
0.448088 0.831256
0.095125 0.878209
0.105115 0.089844
0.477914 0.826311
0.364734 0.548876
0.119325 0.150617
0.363763 0.286824
0.139700 0.042340
0.309552 0.801623
0.087890 0.695998
0.109661 0.781259
0.732929 0.828263
0.299373 0.610641
0.071054 0.059219
0.278058 0.974657
0.665025 0.891406
0.647638 0.551107
0.480577 0.546444
0.009867 0.452211
0.713936 0.974707
0.923877 0.769734
0.714666 0.940408
0.851410 0.306244
0.999743 0.202641
0.824386 0.333878
0.527568 0.462333
0.257935 0.011957
0.854773 0.925724
0.801746 0.916154
0.533988 0.046891
0.373561 0.984389
0.127363 0.255037
0.550865 0.068470
0.508488 0.246624
0.310315 0.195501
0.704435 0.728148
0.699161 0.589385
0.390031 0.332226
0.398894 0.480284
0.288042 0.797853
0.298582 0.738690
0.151815 0.405092
0.133842 0.410794
0.711034 0.085133
0.967094 0.303133
0.946562 0.588545
0.785767 0.867037
0.327005 0.587751
0.777296 0.767180
0.187409 0.614136
0.903275 0.683585
0.259676 0.285867
0.239831 0.092721
0.474574 0.369439
0.177264 0.000855
0.546872 0.836101
0.979235 0.861641
0.527932 0.223735
0.390244 0.199936
0.464240 0.295445
0.949888 0.785138
0.535670 0.197994
0.423337 0.549883
0.563887 0.066422
0.289724 0.833714
0.579182 0.295568
0.543603 0.946384
0.213061 0.504905
0.159347 0.491744
0.044343 0.559988
0.444367 0.370698
0.668061 0.882002
0.164220 0.890510
0.179337 0.676287
0.761186 0.947772
0.968518 0.641410
0.207584 0.823636
0.209177 0.182239
0.036123 0.732460
0.187208 0.143653
0.871747 0.898802
0.667096 0.605941
0.352977 0.602721
0.820540 0.338594
0.675419 0.329664
0.852939 0.096115
0.116132 0.888726
0.354903 0.057641
0.804741 0.121874
0.578734 0.361568
0.695678 0.616771
0.293999 0.867057
0.165658 0.657108
0.611588 0.986194
0.911456 0.496905
0.182335 0.673756
0.855305 0.929021
0.474059 0.435931
0.578690 0.033171
0.410028 0.525025
0.400050 0.935008
0.512183 0.324086
0.587866 0.385384
0.834072 0.293550
0.357862 0.977710
0.391276 0.751419
0.241493 0.861329
0.501234 0.189162
0.132647 0.880149
0.429705 0.787410
0.820436 0.168306
0.007727 0.288724
0.098222 0.368399
0.430758 0.409099
0.602440 0.802915
0.280819 0.525534
0.379571 0.125712
0.922779 0.463921
0.805534 0.207996
0.817537 0.829679
0.889050 0.272000
0.967724 0.472927
0.178950 0.575623
0.665612 0.360734
0.465187 0.272567
0.948300 0.340806
0.214221 0.425059
0.681842 0.024211
0.211743 0.530018
0.993823 0.289115
0.199115 0.334589
0.853000 0.713167
0.384683 0.163233
0.954978 0.579120
0.587058 0.456118
0.714475 0.966378
0.424714 0.727327
0.087619 0.840652
0.404705 0.691462
0.151772 0.984483
0.983053 0.878488
0.855771 0.073393
0.670316 0.659218
0.120054 0.195508
0.038076 0.237615
0.513991 0.636985
0.045586 0.831137
0.066863 0.811170
0.450494 0.956642
0.379242 0.796385
0.193597 0.466887
0.093185 0.065373
0.554742 0.741479
0.952437 0.638853
0.565539 0.226138
0.138012 0.076303
0.634199 0.335456
0.299810 0.429000
0.588858 0.586845
0.721566 0.523517
0.377926 0.717181
0.354274 0.718280
0.479492 0.448663
0.032320 0.581452
0.666562 0.516729
0.046911 0.775354
0.150842 0.550378
0.393003 0.800739
0.285044 0.404053
0.428762 0.153718
0.942149 0.580279
0.390714 0.878743
0.409793 0.453533
0.193068 0.463003
0.138914 0.108363
0.206326 0.510732
0.968038 0.738567
0.258117 0.660358
0.508035 0.719282
0.928320 0.763074
0.216929 0.660107
0.320861 0.428323
0.320305 0.974950
0.886216 0.659880
0.140086 0.763053
0.541444 0.455586
0.582937 0.085700
0.288745 0.924490
0.509260 0.044405
0.768814 0.687050
0.454761 0.418905
0.701937 0.067211
0.708736 0.007081
0.967566 0.859597
0.066762 0.223970
0.152258 0.260715
0.670161 0.963308
0.756174 0.889972
0.220602 0.202601
0.889974 0.694503
0.515433 0.341493
0.216766 0.931175
0.687795 0.803253
0.097883 0.349838
0.755321 0.000479
0.386607 0.163786
0.082180 0.368671
0.080577 0.386555
0.141461 0.805094
0.091432 0.638615
0.528361 0.515419
0.719394 0.583156
0.519391 0.966890
0.030798 0.737095
